id,pond_id,species_id,total_seed,started_at,finished_at,remark,created_at,updated_at,area,initial_age,limit_weight_per_area,target_cultivation_day,target_size,extracted_at,subscription_type,ordered_at,hatchery_id,total_seed_type,hatchery_name,pond_name,pond_length,pond_width,pond_depth
12596,27475,,40000,2021-09-24 00:00:00.000,2021-11-06 00:00:00.000,,2021-10-14 14:04:05.000,2021-11-06 04:57:07.000,10.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,1000.0,,AGAPE Hatchery,Kolam A1,,,
19372,31469,,333400,2022-11-18 00:00:00.000,2023-02-04 00:00:00.000,#SiklusFarm,2022-11-04 02:08:03.000,2023-06-05 00:03:13.000,2372.2,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-11-04 02:08:03.000,35.0,net,PT Windu Alam Sentosa,C8,56.24,42.18,1.5
27881,24266,1.0,262140,2023-12-02 00:00:00.000,2024-01-27 00:00:00.000,#TBR05,2023-12-03 00:03:18.000,2024-02-03 00:06:04.000,1200.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,83.0,gross,CV Raja Benur,Tirta B,40.0,30.0,1.0
20671,38265,,325000,2023-03-14 00:00:00.000,2023-07-03 00:00:00.000,,2023-02-02 09:36:26.000,2023-07-04 16:10:05.000,2500.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,24.0,net,PT. Prima Larvae,C2,50.0,50.0,1.2
23123,13252,1.0,199708,2023-06-29 00:00:00.000,2023-09-21 00:00:00.000,#SiklusFarm,2023-06-12 01:27:42.000,2023-09-23 03:04:08.000,1950.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2023-06-27 02:36:16.000,1004.0,net,PT. Tri Karta Pratama - Total Kualitas Prima,F4,50.99,38.24,3.0
19555,13252,,200000,2022-11-29 00:00:00.000,2023-02-27 00:00:00.000,#SiklusFarm,2022-11-16 14:13:34.000,2023-08-01 04:03:30.000,1949.86,0.0,1.25,90.0,55.0,2024-04-12 17:02:22.000,Free,2022-11-16 14:13:34.000,1004.0,net,PT. Tri Karta Pratama - Total Kualitas Prima,F4,50.99,38.24,3.0
28305,38700,1.0,40000,2023-12-18 00:00:00.000,2024-02-14 00:00:00.000,#TBR01,2023-12-19 02:47:34.000,2024-02-15 00:26:47.000,360.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,83.0,gross,CV Raja Benur,A2,18.0,20.0,1.0
20615,38366,1.0,240000,2023-02-26 00:00:00.000,2023-05-01 00:00:00.000,#SiklusFarm,2023-01-31 12:46:20.000,2023-05-02 10:11:15.000,1600.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-24 07:46:15.000,1004.0,net,PT. Tri Karta Pratama - Total Kualitas Prima,B3,40.0,40.0,1.2
26690,39071,1.0,75000,2023-10-16 00:00:00.000,2023-12-06 00:00:00.000,#TBR01,2023-10-18 13:20:18.000,2023-12-07 04:08:02.000,575.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,83.0,net,CV Raja Benur,R2,25.0,23.0,0.9
26062,44151,1.0,110631,2023-10-02 00:00:00.000,2024-02-18 00:00:00.000,#SiklusFarm,2023-10-03 03:29:01.000,2024-02-29 00:14:24.000,930.0,0.0,1.25,150.0,55.0,2024-04-12 17:02:22.000,Free,2024-02-07 00:00:00.000,20.0,net,PT. Maju Tambak Sumur,K8,30.17,30.17,1.3
26062,44151,1.0,110631,2023-10-02 00:00:00.000,2024-02-18 00:00:00.000,#SiklusFarm,2023-10-03 03:29:01.000,2024-02-29 00:14:24.000,930.0,0.0,1.25,150.0,55.0,2024-04-12 17:02:22.000,Free,2024-02-03 10:39:52.000,20.0,net,PT. Maju Tambak Sumur,K8,30.17,30.17,1.3
26244,44485,,501500,2023-09-27 00:00:00.000,2023-12-16 00:00:00.000,#BD-Katalis08,2023-10-09 05:51:51.000,2023-12-18 12:15:40.000,2500.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2023-10-09 05:51:51.000,51.0,net,PT. Prima Larvae,E2,50.0,50.0,1.3
24987,36377,1.0,210000,2023-08-16 00:00:00.000,2023-10-18 00:00:00.000,#VietProject23,2023-08-22 12:19:56.000,2023-10-20 03:30:52.000,1404.0,10.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,1049.0,actual,Việt Úc,A2,39.0,36.0,1.8
12978,19373,1.0,50000,2021-11-05 00:00:00.000,2022-01-20 00:00:00.000,#SiklusShrimphub,2021-11-05 23:54:14.000,2022-09-01 02:08:55.000,1500.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-11-25 05:28:09.000,63.0,gross,PT. Suri Tani Pemuka UnIt Hatchery Banyuwangi,Petak 1,50.0,30.0,
19433,34730,2.0,250000,2022-11-08 00:00:00.000,2023-03-06 00:00:00.000,,2022-11-08 12:21:04.000,2023-04-11 06:55:24.000,4999.9,0.0,1.25,118.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,T03,70.71,70.71,1.5
11637,19373,1.0,30000,2021-08-23 00:00:00.000,2021-10-20 00:00:00.000,Benur Pacific,2021-08-25 09:23:38.000,2021-10-20 08:45:20.000,600.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-09-16 06:27:46.000,,,,Petak 1,50.0,30.0,
16483,33163,1.0,60000,2022-06-05 00:00:00.000,2022-07-27 00:00:00.000,#SiklusTebar,2022-06-08 00:04:42.000,2022-09-10 14:47:09.000,480.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-06-08 00:04:42.000,25.0,net,PT. Matahari Cipta Sentosa (Unit Hatchery Paiton),1 Utara,21.9,21.9,1.5
24093,39159,,343215,2023-08-01 00:00:00.000,2023-10-28 00:00:00.000,#SiklusFarm,2023-07-12 01:32:12.000,2023-10-30 05:42:23.000,2000.0,0.0,1.25,120.0,20.0,2024-04-12 17:02:22.000,Free,2023-07-12 01:32:12.000,1004.0,actual,PT. Tri Karta Pratama - Total Kualitas Prima,A8,50.0,40.0,1.4
17575,24266,1.0,233869,2022-08-04 00:00:00.000,2022-10-23 00:00:00.000,#SiklusShrimpHub,2022-08-05 09:05:36.000,2022-11-22 14:05:19.000,1200.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,1021.0,net,Windu Laut,Tirta B,40.0,30.0,1.0
19484,13250,1.0,200000,2022-11-29 00:00:00.000,2023-03-09 00:00:00.000,#SiklusFarm,2022-11-11 03:17:28.000,2023-08-01 03:59:48.000,2110.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-11-11 03:17:28.000,1004.0,net,PT. Tri Karta Pratama - Total Kualitas Prima,F2,53.04,39.78,3.0
23850,42000,1.0,93832,2023-06-30 00:00:00.000,2023-09-14 00:00:00.000,#SiklusFarm,2023-07-04 03:27:46.000,2023-09-21 00:13:09.000,1065.05,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,16.0,actual,PT. Centralpertiwi Bahari - Hatchery Situbondo,B6,35.0,30.43,1.0
20294,34711,2.0,300000,2023-01-07 00:00:00.000,2023-05-04 00:00:00.000,,2023-01-07 05:55:05.000,2023-05-06 06:05:44.000,4999.9,0.0,1.25,117.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,D05,70.71,70.71,1.5
20953,38502,1.0,150000,2023-02-20 00:00:00.000,2023-04-26 00:00:00.000,#TBR01,2023-02-20 15:43:01.000,2023-04-28 00:19:26.000,1440.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,1023.0,gross,Pasific Ami Anton,Afnan1,60.0,24.0,1.0
23110,38739,1.0,281410,2023-06-07 00:00:00.000,2023-10-19 00:00:00.000,#SiklusFarm,2023-06-11 14:24:42.000,2023-10-22 23:40:49.000,2160.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,,49.0,net,Hatchery PT. Centralpertiwi Bahari - Hatchery Makassar,B3,60.0,36.0,2.0
23381,33025,1.0,405904,2023-06-18 00:00:00.000,2023-09-14 00:00:00.000,,2023-06-19 00:52:18.000,2023-09-14 10:59:59.000,3686.0,1.0,1.25,120.0,32.0,2024-04-12 17:02:22.000,Free,,66.0,actual,UD. Benur Ndaru Laut,A3,76.0,48.0,1.7
20943,37101,1.0,75000,2023-02-19 00:00:00.000,2023-04-12 00:00:00.000,#TBR01,2023-02-20 00:57:34.000,2023-04-16 04:33:20.000,899.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,4.0,gross,PT. Summa Benur,A,30.0,14.5,1.5
28054,37101,1.0,67000,2023-12-10 00:00:00.000,2024-01-17 00:00:00.000,#TBR01,2023-12-11 23:39:48.000,2024-01-19 06:50:34.000,435.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,1065.0,gross,"PT. Suri Tani Pemuka, Hatchery Negara Bali",A,30.0,14.5,1.5
23823,34704,2.0,275000,2023-07-21 00:00:00.000,2023-12-16 00:00:00.000,,2023-07-03 11:43:56.000,2023-12-27 17:40:18.000,4999.9,0.0,1.25,148.0,55.0,2024-04-12 17:02:22.000,Paid,,1020.0,actual,MATERNIDADE NACALA,C04,70.71,70.71,1.5
23823,34704,2.0,275000,2023-07-21 00:00:00.000,2023-12-16 00:00:00.000,,2023-07-03 11:43:56.000,2023-12-27 17:40:18.000,4999.9,0.0,1.25,148.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,C04,70.71,70.71,1.5
23823,34704,2.0,275000,2023-07-21 00:00:00.000,2023-12-16 00:00:00.000,,2023-07-03 11:43:56.000,2023-12-27 17:40:18.000,4999.9,0.0,1.25,148.0,55.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,C04,70.71,70.71,1.5
11422,25682,,20000,2021-08-11 00:00:00.000,2021-10-02 00:00:00.000,,2021-08-14 13:04:34.000,2021-12-01 11:43:50.000,4000.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,40.0,net,PT Suri Tani Pemuka Singaraja,pak war 1,73.03,54.77,
16636,30609,,330000,2022-06-29 00:00:00.000,2022-08-28 00:00:00.000,#JT12,2022-06-15 23:11:31.000,2023-12-27 14:45:03.000,1850.0,0.0,1.5,100.0,45.0,2024-04-12 17:02:22.000,Free,,26.0,net,PT. Suri Tani Pemuka Unit Hatchery Indramayu,A,50.0,37.0,1.4
11741,24018,,100000,2021-09-02 00:00:00.000,2021-11-20 00:00:00.000,,2021-09-02 23:42:33.000,2021-11-22 06:01:40.000,1000.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-09-12 04:44:09.000,,,,A,36.51,27.39,1.2
27558,45692,1.0,100000,2023-10-05 00:00:00.000,2024-01-17 00:00:00.000,#TBR05,2023-11-18 04:20:11.000,2024-01-17 21:46:00.000,380.0,0.0,1.25,110.0,20.0,2024-04-12 17:02:22.000,Free,2023-11-18 04:20:11.000,83.0,net,CV Raja Benur,A2,20.0,19.0,1.5
26251,44472,,500800,2023-09-25 00:00:00.000,2023-12-27 00:00:00.000,#BD-Katalis08,2023-10-09 05:51:55.000,2023-12-28 00:23:43.000,2500.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2023-10-09 05:51:55.000,51.0,net,PT. Prima Larvae,H2,50.0,50.0,1.3
7157,12222,1.0,400000,2020-12-04 00:00:00.000,2021-01-22 00:00:00.000,,2020-12-14 01:48:52.000,2021-02-23 10:06:17.000,644.0,0.0,1.2,120.0,45.0,2024-04-12 17:02:22.000,Free,,,,,terpal C2,29.3,21.98,1.5
24445,35754,1.0,250000,2023-07-27 00:00:00.000,2023-09-18 00:00:00.000,#VietProject23,2023-07-27 00:08:01.000,2023-09-22 04:43:39.000,1400.0,1.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,1052.0,gross,Gia hóa Bình Minh,a1,35.0,40.0,2.0
25581,43817,1.0,25500,2023-09-28 00:00:00.000,2023-11-30 00:00:00.000,#BD-Katalis04,2023-09-18 03:09:06.000,2023-12-15 14:31:17.000,2000.0,0.0,1.2,120.0,45.0,2024-04-12 17:02:22.000,Free,2023-09-18 03:09:06.000,1038.0,net,BAP Kalianda,3.25.6.1 (M),50.0,40.0,0.8
14437,5,1.0,114000,2022-02-18 00:00:00.000,2022-05-23 00:00:00.000,#SiklusFarm,2022-02-19 00:24:34.000,2023-12-13 06:20:06.000,1574.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2022-02-19 00:24:34.000,1003.0,actual,Gemilang Sukses Cemerlang,Kolam B5,45.81,34.36,1.1
16272,32939,1.0,85000,2022-05-25 00:00:00.000,2022-07-31 00:00:00.000,#SiklusTebar,2022-05-26 02:57:32.000,2022-08-22 05:54:58.000,701.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-05-26 02:57:32.000,4.0,net,PT. Summa Benur,2 (Utara),26.5,26.4,1.6
19247,35562,1.0,270000,2022-11-14 00:00:00.000,2023-02-12 00:00:00.000,#SiklusFarm,2022-10-31 03:26:42.000,2023-06-05 00:03:13.000,1800.0,0.0,1.25,100.0,40.0,2024-04-12 17:02:22.000,Free,2022-10-31 03:26:42.000,27.0,net,PT. Citra Larva Cemerlang,D4,45.0,40.0,1.2
17436,5,,96000,2022-08-25 00:00:00.000,2022-10-15 00:00:00.000,#SiklusFarm,2022-07-28 01:49:32.000,2023-06-05 00:03:12.000,1574.03,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2022-07-28 01:49:32.000,26.0,net,PT. Suri Tani Pemuka Unit Hatchery Indramayu,Kolam B5,45.81,34.36,1.1
9994,23684,,100000,2021-04-25 00:00:00.000,2021-06-22 00:00:00.000,,2021-05-27 16:40:10.000,2021-08-20 07:17:46.000,1500.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,,,,Ayok1,44.72,33.54,
18831,30609,1.0,270000,2022-10-25 00:00:00.000,2023-01-18 00:00:00.000,#JT12,2022-10-13 03:54:47.000,2023-12-27 14:44:29.000,1850.0,0.0,1.3,120.0,45.0,2024-04-12 17:02:22.000,Free,2022-10-25 16:52:31.000,83.0,net,CV Raja Benur,A,50.0,37.0,1.4
10408,12222,1.0,100000,2021-06-21 00:00:00.000,2021-08-16 00:00:00.000,,2021-06-22 15:01:48.000,2021-08-19 02:28:26.000,644.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-06-27 03:09:19.000,,,,terpal C2,29.3,21.98,1.5
24045,38258,,325000,2023-08-08 00:00:00.000,2023-10-21 00:00:00.000,,2023-07-11 04:39:28.000,2023-10-22 06:06:04.000,2500.0,0.0,1.25,74.0,55.0,2024-04-12 17:02:22.000,Free,,24.0,net,PT. Prima Larvae,B1,50.0,50.0,1.2
26683,44806,,1200000,2023-10-12 00:00:00.000,2024-02-02 00:00:00.000,,2023-10-18 09:30:01.000,2024-02-09 00:05:51.000,9600.0,0.0,1.25,120.0,30.0,2024-04-12 17:02:22.000,Free,,,gross,,H2,192.0,50.0,1.2
26683,44806,,1200000,2023-10-12 00:00:00.000,2024-02-02 00:00:00.000,,2023-10-18 09:30:01.000,2024-02-09 00:05:51.000,9600.0,0.0,1.25,120.0,30.0,2024-04-12 17:02:22.000,Free,,,gross,,H2,192.0,50.0,1.2
17736,20908,1.0,277550,2022-07-20 00:00:00.000,2022-10-25 00:00:00.000,#SiklusCustomerPermadi,2022-08-14 04:10:56.000,2022-11-01 00:08:58.000,2352.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,3.0,actual,PT. Central Proteinaprima Tbk,A10,48.0,48.0,1.5
15503,31876,,182172,2022-05-12 00:00:00.000,2022-07-16 00:00:00.000,#SiklusFarm,2022-04-15 12:40:02.000,2023-05-17 09:08:03.000,2319.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-04-15 12:40:02.000,1004.0,actual,PT. Tri Karta Pratama - Total Kualitas Prima,B12,54.55,40.91,1.2
4045,14349,,227526,2020-04-15 00:00:00.000,2020-08-12 00:00:00.000,,2020-04-15 10:13:24.000,2020-08-13 13:22:19.000,1310.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,,,,A3,41.79,31.34,1.1
12436,25682,1.0,37000,2021-10-06 00:00:00.000,2021-11-15 00:00:00.000,,2021-10-06 09:25:00.000,2021-12-01 11:45:24.000,4000.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-10-12 03:15:26.000,40.0,net,PT Suri Tani Pemuka Singaraja,pak war 1,73.03,54.77,
18230,14349,,223520,2022-09-10 00:00:00.000,2022-12-22 00:00:00.000,,2022-09-09 23:35:18.000,2023-01-13 04:24:27.000,1309.7,0.0,2.5,120.0,55.0,2024-04-12 17:02:22.000,Free,,,actual,,A3,41.79,31.34,1.1
24949,37101,1.0,67000,2023-08-18 00:00:00.000,2023-11-17 00:00:00.000,#TBR01,2023-08-21 00:45:03.000,2023-11-23 05:53:19.000,435.0,,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,83.0,gross,CV Raja Benur,A,30.0,14.5,1.5
15488,24272,1.0,110000,2021-12-07 00:00:00.000,2022-02-08 00:00:00.000,#SiklusShrimpHub,2022-04-15 10:31:58.000,2022-09-29 07:49:50.000,800.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,54.0,actual,PT. Suri Tani Pamuka,Petak 2,40.0,20.0,1.8
11545,23684,,70000,2021-08-20 00:00:00.000,2021-11-05 00:00:00.000,,2021-08-20 19:06:24.000,2021-11-18 07:24:13.000,1500.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-09-08 05:27:35.000,,gross,,Ayok1,44.72,33.54,
12325,24311,1.0,90000,2021-09-30 00:00:00.000,2021-11-24 00:00:00.000,,2021-09-30 22:45:40.000,2021-12-01 13:45:41.000,900.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-10-16 04:27:36.000,,,,A,34.64,25.98,0.8
16398,32458,1.0,40000,2022-06-03 00:00:00.000,2022-07-21 00:00:00.000,#SiklusTebar,2022-06-03 00:39:05.000,2022-08-25 12:35:00.000,1200.0,1.0,1.25,56.0,100.0,2024-04-12 17:02:22.000,Free,2022-06-03 00:39:05.000,83.0,gross,CV Raja Benur,A1,60.0,30.0,1.0
18761,32258,1.0,90000,2021-04-21 00:00:00.000,2021-07-27 00:00:00.000,#SiklusTebarSbelumnya,2022-10-06 15:16:05.000,2022-10-06 15:30:08.000,700.0,,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,3.0,net,PT. Central Proteinaprima Tbk,A1,35.0,20.0,1.0
15217,31333,,2543,2022-03-20 00:00:00.000,2022-07-04 00:00:00.000,,2022-04-01 07:58:29.000,2022-07-12 00:08:39.000,7.0,0.0,1.25,110.0,55.0,2024-04-12 17:02:22.000,Free,,,actual,,Kolam 3,3.5,2.0,0.9
18395,35760,1.0,250000,2022-10-14 00:00:00.000,2023-01-12 00:00:00.000,,2022-09-19 05:17:06.000,2023-02-13 03:34:20.000,1786.0,1.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,,gross,,A1,47.0,38.0,1.5
23979,34493,1.0,222848,2023-06-25 00:00:00.000,2023-09-21 00:00:00.000,,2023-07-08 13:53:29.000,2023-10-19 07:18:47.000,1056.0,0.0,1.25,120.0,30.0,2024-04-12 17:02:22.000,Paid,,1000.0,actual,AGAPE Hatchery,Dungkek4,33.0,32.0,1.8
23979,34493,1.0,222848,2023-06-25 00:00:00.000,2023-09-21 00:00:00.000,,2023-07-08 13:53:29.000,2023-10-19 07:18:47.000,1056.0,0.0,1.25,120.0,30.0,2024-04-12 17:02:22.000,Free,,1000.0,actual,AGAPE Hatchery,Dungkek4,33.0,32.0,1.8
15491,31452,,194122,2022-05-11 00:00:00.000,2022-07-14 00:00:00.000,#SiklusFarm,2022-04-15 12:18:07.000,2023-05-17 09:05:23.000,1000.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-04-15 12:18:07.000,1004.0,actual,PT. Tri Karta Pratama - Total Kualitas Prima,B1,55.62,41.71,1.2
4038,14334,,350000,2020-04-12 00:00:00.000,2020-07-15 00:00:00.000,,2020-04-14 18:37:20.000,2020-07-15 06:25:23.000,2700.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2020-04-14 18:37:20.000,,,,A1,60.0,45.0,1.5
16800,32232,1.0,75000,2022-06-24 00:00:00.000,2022-09-15 00:00:00.000,#SiklusTebar,2022-06-24 09:21:30.000,2022-10-06 13:48:53.000,700.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,2022-06-24 09:21:30.000,4.0,net,PT. Summa Benur,2 utara,26.46,26.46,1.6
27167,40489,,184722,2023-11-30 00:00:00.000,2024-01-27 00:00:00.000,,2023-11-01 08:14:41.000,2024-01-27 05:46:14.000,1024.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Paid,,,actual,,B2,32.0,32.0,1.2
24087,39153,,331470,2023-08-01 00:00:00.000,2023-10-29 00:00:00.000,#SiklusFarm,2023-07-12 01:10:58.000,2023-10-30 12:27:05.000,2000.0,0.0,1.25,120.0,20.0,2024-04-12 17:02:22.000,Free,2023-07-12 01:10:58.000,1004.0,gross,PT. Tri Karta Pratama - Total Kualitas Prima,A2,50.0,40.0,1.4
14693,30788,,24000,2022-03-04 00:00:00.000,2022-04-19 00:00:00.000,,2022-03-04 14:35:27.000,2022-04-19 09:05:12.000,75.0,0.0,1.25,120.0,40.0,2024-04-12 17:02:22.000,Free,,24.0,actual,PT. Prima Larvae,A3,15.0,5.0,1.5
16327,12575,1.0,207000,2022-05-08 00:00:00.000,2022-07-30 00:00:00.000,#SiklusCustomerRizky,2022-05-31 03:33:13.000,2022-08-24 07:47:49.000,2200.0,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,51.0,gross,PT. Prima Larvae,A1,54.16,40.62,1.2
17693,34704,,250000,2022-08-11 00:00:00.000,2022-12-21 00:00:00.000,,2022-08-12 07:59:00.000,2023-01-05 17:24:51.000,4999.9,0.0,1.25,132.0,45.0,2024-04-12 17:02:22.000,Free,,1020.0,actual,MATERNIDADE NACALA,C04,70.71,70.71,1.5
22023,37101,1.0,75000,2023-04-19 00:00:00.000,2023-07-31 00:00:00.000,#TBR01,2023-04-25 00:16:11.000,2023-08-18 00:14:40.000,435.0,0.0,1.25,140.0,55.0,2024-04-12 17:02:22.000,Free,2023-05-17 04:23:22.000,83.0,gross,CV Raja Benur,A,30.0,14.5,1.5
22651,38791,1.0,100000,2023-05-25 00:00:00.000,2023-07-31 00:00:00.000,#TBR01,2023-05-26 00:43:58.000,2023-08-08 00:12:46.000,700.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,84.0,gross,HSRT Bahari,A2,35.0,20.0,1.0
25132,43237,,471224,2023-08-18 00:00:00.000,2023-12-06 00:00:00.000,#BD-Katalis05,2023-08-29 05:57:19.000,2023-12-11 09:26:56.000,1962.5,0.0,1.25,120.0,50.0,2024-04-12 17:02:22.000,Free,2023-08-29 05:57:19.000,49.0,actual,Hatchery PT. Centralpertiwi Bahari - Hatchery Makassar,A3,50.0,50.0,1.2
20975,38724,1.0,213920,2022-12-13 00:00:00.000,2023-04-12 00:00:00.000,#SiklusFarm,2023-02-23 01:27:22.000,2023-06-16 03:15:28.000,2256.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,2023-02-23 01:27:22.000,3.0,net,PT. Central Proteinaprima Tbk,A3,60.0,37.6,2.0
16525,23684,1.0,70000,2022-06-08 00:00:00.000,2022-08-13 00:00:00.000,#siklusshrimphub,2022-06-09 05:36:11.000,2022-12-23 00:33:43.000,1500.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,1004.0,gross,PT. Tri Karta Pratama - Total Kualitas Prima,Ayok1,44.72,33.54,
20664,38258,,325000,2023-03-13 00:00:00.000,2023-06-30 00:00:00.000,,2023-02-02 09:36:23.000,2023-07-01 07:28:21.000,2500.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,24.0,net,PT. Prima Larvae,B1,50.0,50.0,1.2
4442,15091,,98544,2020-04-04 00:00:00.000,2020-07-12 00:00:00.000,,2020-05-20 07:17:04.000,2020-07-12 03:54:44.000,2500.0,0.0,1.25,100.0,60.0,2024-04-12 17:02:22.000,Free,2020-05-20 07:17:04.000,,,,10,50.0,40.0,0.8
12854,18390,,450000,2021-11-02 00:00:00.000,2022-01-05 00:00:00.000,,2021-11-01 01:49:27.000,2022-02-02 08:43:07.000,2500.0,0.0,1.25,95.0,45.0,2024-04-12 17:02:22.000,Free,2021-11-01 01:49:31.000,39.0,net,PT Suri Tani Pemuka Carita,B1,57.74,43.3,1.6
19309,36825,,326192,2022-11-16 00:00:00.000,2023-02-17 00:00:00.000,#SiklusBDRisda,2022-11-01 06:47:52.000,2023-02-19 14:17:08.000,706.5,0.0,2.4,100.0,50.0,2024-04-12 17:02:22.000,Free,2022-11-01 06:47:52.000,83.0,actual,CV Raja Benur,A15,32.0,32.0,1.3
20190,37707,,115000,2023-01-09 00:00:00.000,2023-04-16 00:00:00.000,,2022-12-28 01:21:08.000,2023-07-09 11:03:05.000,780.0,0.0,1.25,100.0,40.0,2024-04-12 17:02:22.000,Free,2023-04-06 00:00:00.000,,actual,,PETAK 3,30.0,26.0,1.3
20190,37707,,115000,2023-01-09 00:00:00.000,2023-04-16 00:00:00.000,,2022-12-28 01:21:08.000,2023-07-09 11:03:05.000,780.0,0.0,1.25,100.0,40.0,2024-04-12 17:02:22.000,Free,2023-03-06 00:00:00.000,,actual,,PETAK 3,30.0,26.0,1.3
20190,37707,,115000,2023-01-09 00:00:00.000,2023-04-16 00:00:00.000,,2022-12-28 01:21:08.000,2023-07-09 11:03:05.000,780.0,0.0,1.25,100.0,40.0,2024-04-12 17:02:22.000,Free,2023-02-06 00:00:00.000,,actual,,PETAK 3,30.0,26.0,1.3
20190,37707,,115000,2023-01-09 00:00:00.000,2023-04-16 00:00:00.000,,2022-12-28 01:21:08.000,2023-07-09 11:03:05.000,780.0,0.0,1.25,100.0,40.0,2024-04-12 17:02:22.000,Free,2022-12-24 00:00:00.000,,actual,,PETAK 3,30.0,26.0,1.3
25897,12276,,122493,2021-02-16 00:00:00.000,2021-04-10 00:00:00.000,#CustomerBD,2023-09-29 03:03:13.000,2023-09-29 09:13:14.000,1000.01,0.0,1.25,100.0,55.0,2024-04-12 17:02:22.000,Free,,27.0,actual,PT. Citra Larva Cemerlang,A6,36.51,27.39,1.0
20662,38252,,325000,2023-03-13 00:00:00.000,2023-07-03 00:00:00.000,,2023-02-02 09:36:23.000,2023-07-04 16:03:27.000,2500.0,0.0,1.25,120.0,55.0,2024-04-12 17:02:22.000,Free,,24.0,net,PT. Prima Larvae,A5,50.0,50.0,1.2
13308,27104,,423384,2021-11-26 00:00:00.000,2022-02-04 00:00:00.000,,2021-11-27 04:58:49.000,2022-02-16 15:58:42.000,3335.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,2021-11-28 05:06:32.000,51.0,actual,PT. Prima Larvae,Kolam 04,66.68,50.01,
8685,21238,,40000,2021-02-11 00:00:00.000,2021-03-25 00:00:00.000,,2021-03-09 08:12:49.000,2021-03-29 01:15:20.000,1000.0,0.0,1.25,120.0,45.0,2024-04-12 17:02:22.000,Free,,,,,A,60.02,45.02,1.0
