id,cycle_id,quantity,recorded_at,created_at,updated_at,average_weight
4594,14630,4,2022-04-11,2022-04-12 12:34:46,2024-01-08 11:40:40,6.67
4602,14522,14,2022-04-08,2022-04-12 14:46:26,2024-01-08 11:40:40,2.5
4603,14522,12,2022-04-11,2022-04-12 14:46:55,2024-01-08 11:40:40,2.5
4610,14877,125,2022-04-12,2022-04-12 17:57:15,2024-01-08 11:40:40,2.0
4615,14047,1221,2022-04-13,2022-04-13 12:45:18,2024-01-08 11:40:40,16.38
4616,14094,4176,2022-04-13,2022-04-14 06:27:44,2024-01-08 11:40:40,17.72
4617,14097,3016,2022-04-13,2022-04-13 23:32:11,2024-01-08 11:40:40,17.24
4618,14047,1282,2022-04-14,2022-04-14 03:10:18,2024-01-08 11:40:40,16.38
4624,14522,27,2022-04-14,2022-04-14 12:51:08,2024-01-08 11:40:40,2.86
4625,14878,500,2022-04-12,2022-04-14 14:15:52,2024-01-08 11:40:40,2.0
4626,14438,183,2022-04-15,2022-04-15 04:06:10,2024-01-08 11:40:40,7.09
4627,14439,246,2022-04-15,2022-04-15 04:06:25,2024-01-08 11:40:40,8.13
4628,14440,8714,2022-04-15,2022-04-15 04:06:49,2024-01-08 11:40:40,7.46
4632,14630,7,2022-04-15,2022-04-15 06:43:16,2024-01-08 11:40:40,5.7
4633,14630,3,2022-04-14,2022-04-15 06:46:24,2024-01-08 11:40:40,5.0
4634,14630,3,2022-04-12,2022-04-15 06:50:11,2024-01-08 11:40:40,5.0
4635,14630,5,2022-04-13,2022-04-15 06:53:00,2024-01-08 11:40:40,4.61
4637,14877,125,2022-04-15,2022-04-15 14:35:30,2024-01-08 11:40:40,2.0
4638,14878,250,2022-04-15,2022-04-15 14:46:14,2024-01-08 11:40:40,2.0
4655,14630,2,2022-04-16,2022-04-17 00:12:41,2024-01-08 11:40:40,5.99
4675,14822,1386,2022-04-08,2022-04-17 04:32:39,2024-01-08 11:40:40,3.24
4676,14822,1876,2022-04-09,2022-04-17 04:33:00,2024-01-08 11:40:40,3.2
4677,14822,2925,2022-04-10,2022-04-17 04:33:26,2024-01-08 11:40:40,3.35
4678,14822,2999,2022-04-11,2022-04-17 04:33:42,2024-01-08 11:40:40,3.51
4679,14822,2050,2022-04-12,2022-04-17 04:33:56,2024-01-08 11:40:40,3.66
4680,14822,2095,2022-04-13,2022-04-17 04:34:08,2024-01-08 11:40:40,3.82
4681,14822,2009,2022-04-14,2022-04-17 04:34:23,2024-01-08 11:40:40,3.99
4682,14822,1446,2022-04-15,2022-04-17 04:34:40,2024-01-08 11:40:40,4.15
4683,14822,1274,2022-04-16,2022-04-17 04:34:54,2024-01-08 11:40:40,4.32
4684,14822,2005,2022-04-17,2022-04-17 04:35:05,2024-01-08 11:40:40,4.49
4685,14630,5,2022-04-19,2022-04-17 08:16:51,2024-01-08 11:40:40,7.0
4689,14630,10,2022-04-18,2022-04-18 08:57:33,2024-01-08 11:40:40,5.88
4690,14522,26,2022-04-18,2022-04-18 10:08:31,2024-01-08 11:40:40,3.33
4694,14438,73,2022-04-19,2022-04-19 03:30:15,2024-01-08 11:40:40,12.2
4695,14439,134,2022-04-18,2022-04-19 03:30:28,2024-01-08 11:40:40,500.0
4704,14439,140,2022-04-20,2022-04-21 03:34:14,2024-01-08 11:40:40,14.29
4706,14630,5,2022-04-21,2022-04-21 09:16:26,2024-01-08 11:40:40,5.41
4736,14604,6,2022-04-09,2022-04-22 12:50:51,2024-01-08 11:40:40,8.0
4737,14604,3,2022-04-12,2022-04-22 12:51:08,2024-01-08 11:40:40,8.0
4738,14604,1,2022-04-15,2022-04-22 12:51:24,2024-01-08 11:40:40,8.0
4739,14604,2,2022-04-18,2022-04-22 12:51:39,2024-01-08 11:40:40,8.0
4740,14604,2,2022-04-22,2022-04-22 12:51:51,2024-01-08 11:40:40,8.0
4748,14522,27,2022-04-20,2022-04-22 14:01:38,2024-01-08 11:40:40,3.33
4760,14630,12,2022-04-23,2022-04-23 01:42:45,2024-01-08 11:40:40,10.0
4771,14614,6,2022-04-22,2022-04-24 03:12:13,2024-01-08 11:40:40,9.09
4775,14630,20,2022-04-24,2022-04-24 13:41:51,2024-01-08 11:40:40,9.9
4784,14045,440,2022-04-26,2022-04-26 03:50:47,2024-01-08 11:40:40,22.73
4787,14586,7956,2022-04-21,2022-04-26 03:56:39,2024-01-08 11:40:40,9.05
4788,14586,6713,2022-04-22,2022-04-26 03:57:09,2024-01-08 11:40:40,9.31
4793,14821,192,2022-04-21,2022-04-26 04:23:11,2024-01-08 11:40:40,5.21
4794,14821,12588,2022-04-22,2022-04-26 04:24:27,2024-01-08 11:40:40,5.4
4795,14821,6438,2022-04-23,2022-04-26 04:24:56,2024-01-08 11:40:40,5.59
4796,14821,13138,2022-04-24,2022-04-26 04:25:29,2024-01-08 11:40:40,5.78
4797,14821,6856,2022-04-25,2022-04-26 04:26:00,2024-01-08 11:40:40,5.98
4798,14822,1134,2022-04-07,2022-04-26 04:35:43,2024-01-08 11:40:40,3.09
4799,14822,857,2022-04-18,2022-04-26 04:40:57,2024-01-08 11:40:40,4.67
4800,14822,825,2022-04-19,2022-04-26 04:41:28,2024-01-08 11:40:40,4.85
4801,14822,497,2022-04-20,2022-04-26 04:42:11,2024-01-08 11:40:40,5.03
4802,14822,384,2022-04-21,2022-04-26 04:42:42,2024-01-08 11:40:40,5.21
4803,14822,371,2022-04-22,2022-04-26 04:43:52,2024-01-08 11:40:40,5.39
4804,14822,448,2022-04-23,2022-04-26 04:44:26,2024-01-08 11:40:40,5.58
4805,14822,2766,2022-04-24,2022-04-26 04:44:51,2024-01-08 11:40:40,5.78
4806,14822,2508,2022-04-25,2022-04-26 04:45:20,2024-01-08 11:40:40,5.98
4807,14585,7568,2022-04-17,2022-04-26 04:48:50,2024-01-08 11:40:40,7.93
4808,14585,5264,2022-04-18,2022-04-26 04:49:22,2024-01-08 11:40:40,8.17
4809,14585,19609,2022-04-19,2022-04-26 04:49:46,2024-01-08 11:40:40,8.41
4810,14585,7680,2022-04-20,2022-04-26 04:50:22,2024-01-08 11:40:40,8.66
4811,14585,2805,2022-04-21,2022-04-26 04:52:04,2024-01-08 11:40:40,8.91
4812,14585,8162,2022-04-22,2022-04-26 04:53:10,2024-01-08 11:40:40,9.31
4813,14586,1771,2022-03-29,2022-04-26 04:58:32,2024-01-08 11:40:40,2.82
4814,14586,11181,2022-03-30,2022-04-26 05:03:40,2024-01-08 11:40:40,2.95
4815,14586,3733,2022-03-31,2022-04-26 05:04:05,2024-01-08 11:40:40,3.08
4816,14586,779,2022-04-01,2022-04-26 05:04:35,2024-01-08 11:40:40,3.21
4817,14586,1046,2022-04-02,2022-04-26 05:05:02,2024-01-08 11:40:40,3.35
4818,14586,862,2022-04-03,2022-04-26 05:05:32,2024-01-08 11:40:40,3.48
4819,14586,829,2022-04-04,2022-04-26 05:06:05,2024-01-08 11:40:40,3.62
4820,14586,399,2022-04-05,2022-04-26 05:06:34,2024-01-08 11:40:40,3.76
4821,14586,525,2022-04-06,2022-04-26 05:07:17,2024-01-08 11:40:40,4.76
4822,14586,506,2022-04-07,2022-04-26 05:07:42,2024-01-08 11:40:40,4.94
4823,14586,390,2022-04-08,2022-04-26 05:08:07,2024-01-08 11:40:40,5.13
4824,14586,377,2022-04-09,2022-04-26 05:08:58,2024-01-08 11:40:40,5.31
4825,14586,597,2022-04-10,2022-04-26 05:15:19,2024-01-08 11:40:40,3.35
4826,14586,264,2022-04-11,2022-04-26 05:15:45,2024-01-08 11:40:40,5.68
4827,14586,341,2022-04-12,2022-04-26 05:16:11,2024-01-08 11:40:40,5.87
4828,14586,576,2022-04-13,2022-04-26 05:16:36,2024-01-08 11:40:40,6.08
4829,14586,797,2022-04-14,2022-04-26 05:17:08,2024-01-08 11:40:40,6.27
4830,14586,2008,2022-04-15,2022-04-26 05:17:42,2024-01-08 11:40:40,6.47
4831,14586,2561,2022-04-16,2022-04-26 05:18:27,2024-01-08 11:40:40,7.81
4832,14586,3378,2022-04-17,2022-04-26 05:19:14,2024-01-08 11:40:40,8.05
4833,14586,2772,2022-04-18,2022-04-26 05:19:47,2024-01-08 11:40:40,8.3
4834,14586,3628,2022-04-19,2022-04-26 05:20:22,2024-01-08 11:40:40,8.54
4835,14586,6366,2022-04-20,2022-04-26 05:20:51,2024-01-08 11:40:40,8.8
4860,14604,2,2022-04-27,2022-04-27 13:12:44,2024-01-08 11:40:40,8.0
4861,14604,16,2022-04-24,2022-04-27 13:13:17,2024-01-08 11:40:40,8.0
4865,14630,4,2022-04-26,2022-04-27 13:49:26,2024-01-08 11:40:40,10.53
4910,14630,10,2022-04-29,2022-04-29 07:35:55,2024-01-08 11:40:40,11.11
5006,15762,100,2022-05-07,2022-05-07 23:39:41,2024-01-08 11:40:40,2.5
5007,14630,11,2022-05-05,2022-05-08 02:11:27,2024-01-08 11:40:40,11.4
5009,14630,18,2022-05-06,2022-05-08 02:14:46,2024-01-08 11:40:40,9.9
5021,15844,59,2022-08-08,2022-05-08 04:55:49,2024-01-08 11:40:40,8.33
5029,14630,6,2022-05-07,2022-05-09 08:12:19,2024-01-08 11:40:40,10.1
5063,15835,166,2022-05-11,2022-05-11 01:19:16,2024-01-08 11:40:40,3.0
5079,14583,4741,2022-05-02,2022-05-11 05:24:40,2024-01-08 11:40:40,11.18
5080,14583,4437,2022-05-03,2022-05-11 05:25:35,2024-01-08 11:40:40,11.45
5081,14583,7761,2022-05-04,2022-05-11 05:26:09,2024-01-08 11:40:40,11.73
5082,14583,5831,2022-05-05,2022-05-11 05:26:38,2024-01-08 11:40:40,12.0
5083,14583,10010,2022-05-06,2022-05-11 05:27:07,2024-01-08 11:40:40,12.29
5084,14583,6204,2022-05-07,2022-05-11 05:27:32,2024-01-08 11:40:40,12.57
5085,14583,1672,2022-05-08,2022-05-11 05:28:07,2024-01-08 11:40:40,12.86
5086,14583,510,2022-05-09,2022-05-11 05:28:32,2024-01-08 11:40:40,13.14
5087,14583,328,2022-05-11,2022-05-11 05:29:07,2024-01-08 11:40:40,13.72
5088,14587,3958,2022-05-09,2022-05-11 05:34:30,2024-01-08 11:40:40,13.14
5089,14587,11449,2022-05-10,2022-05-11 05:34:50,2024-01-08 11:40:40,13.45
5090,14587,13165,2022-05-11,2022-05-11 05:48:32,2024-01-08 11:40:40,13.75
5091,15772,1750,2022-05-11,2022-05-11 09:30:44,2024-01-08 11:40:40,2.86
5092,14437,36,2022-05-11,2022-05-11 10:54:16,2024-01-08 11:40:40,22.22
5099,15772,350,2022-05-12,2022-05-12 08:22:41,2024-01-08 11:40:40,2.86
5100,15835,66,2022-05-12,2022-05-12 08:46:52,2024-01-08 11:40:40,3.0
5109,14604,5,2022-05-11,2022-05-12 13:00:18,2024-01-08 11:40:40,12.5
5110,14604,2,2022-05-09,2022-05-12 13:00:40,2024-01-08 11:40:40,12.5
5111,14604,2,2022-05-06,2022-05-12 13:00:54,2024-01-08 11:40:40,12.5
5112,14604,14,2022-05-04,2022-05-12 13:01:22,2024-01-08 11:40:40,12.5
5113,14604,3,2022-04-30,2022-05-12 13:01:42,2024-01-08 11:40:40,12.5
5119,15762,258,2022-05-12,2022-05-13 13:10:59,2024-01-08 11:40:40,2.71
5120,15763,400,2022-05-13,2022-05-13 13:21:00,2024-01-08 11:40:40,2.99
5121,15763,421,2022-05-12,2022-05-13 13:21:53,2024-01-08 11:40:40,2.63
5122,15763,95,2022-05-10,2022-05-13 13:24:01,2024-01-08 11:40:40,2.63
5124,15768,91,2022-05-13,2022-05-13 13:46:32,2024-01-08 11:40:40,10.99
5125,15772,350,2022-05-13,2022-05-14 00:11:04,2024-01-08 11:40:40,2.86
5127,15682,7800,2022-05-14,2022-05-14 01:46:21,2024-01-08 11:40:40,0.83
5146,14630,11,2022-05-10,2022-05-14 12:14:47,2024-01-08 11:40:40,9.26
5148,15682,3600,2022-05-14,2022-05-14 12:38:05,2024-01-08 11:40:40,0.83
5150,15762,334,2022-05-14,2022-05-14 16:20:50,2024-01-08 11:40:40,2.99
5151,15763,300,2022-05-14,2022-05-14 16:53:51,2024-01-08 11:40:40,2.99
5152,15766,3330,2022-05-04,2022-05-14 17:46:15,2024-01-08 11:40:40,3.0
5153,15766,208,2022-05-13,2022-05-14 17:48:21,2024-01-08 11:40:40,4.81
5155,15682,2400,2022-05-15,2022-05-15 01:44:04,2024-01-08 11:40:40,0.83
5156,15791,413,2022-05-06,2022-05-15 04:48:24,2024-01-08 11:40:40,18.15
5157,15791,413,2022-05-06,2022-05-15 04:48:24,2024-01-08 11:40:40,18.14
5158,15791,193,2022-05-06,2022-05-15 04:48:24,2024-01-08 11:40:40,18.15
5159,15791,330,2022-05-13,2022-05-15 05:03:02,2024-01-08 11:40:40,18.18
5173,15762,156,2022-05-14,2022-05-15 13:42:53,2024-01-08 11:40:40,2.94
5174,15762,261,2022-05-15,2022-05-15 13:44:37,2024-01-08 11:40:40,3.0
5175,15763,334,2022-05-15,2022-05-15 13:48:29,2024-01-08 11:40:40,2.99
5176,15682,2640,2022-05-16,2022-05-16 00:42:35,2024-01-08 11:40:40,0.83
5179,15835,50,2022-05-16,2022-05-16 01:03:55,2024-01-08 11:40:40,4.0
5180,15778,30,2022-05-15,2022-05-16 05:49:18,2024-01-08 11:40:40,5.33
5181,15756,348,2022-05-16,2022-05-16 10:13:41,2024-01-08 11:40:40,5.75
5183,15682,1950,2022-05-17,2022-05-17 00:11:01,2024-01-08 11:40:40,1.0
5185,14437,272,2022-05-17,2022-05-17 02:40:54,2024-01-08 11:40:40,22.73
5189,15662,4,2022-05-17,2022-05-17 04:20:01,2024-01-08 11:40:40,8.4
5190,15762,702,2022-05-16,2022-05-17 14:21:56,2024-01-08 11:40:40,3.0
5191,15763,263,2022-05-16,2022-05-17 14:27:34,2024-01-08 11:40:40,2.99
5192,15763,214,2022-05-17,2022-05-17 14:28:49,2024-01-08 11:40:40,2.99
5193,15762,324,2022-05-17,2022-05-17 14:35:52,2024-01-08 11:40:40,3.09
5194,15106,379,2022-05-15,2022-05-17 14:36:33,2024-01-08 11:40:40,6.06
5195,15106,420,2022-05-16,2022-05-17 14:38:24,2024-01-08 11:40:40,5.95
5197,15682,500,2022-05-18,2022-05-17 23:24:45,2024-01-08 11:40:40,1.0
5217,15769,8,2022-05-16,2022-05-18 09:34:04,2024-01-08 11:40:40,12.2
5218,15769,5,2022-05-25,2022-05-18 09:35:32,2024-01-08 11:40:40,20.0
5219,15756,1870,2022-05-18,2022-05-18 12:13:14,2024-01-08 11:40:40,5.88
5220,15778,55,2022-05-18,2022-05-18 12:15:59,2024-01-08 11:40:40,5.45
5221,15935,140,2022-05-17,2022-05-18 12:21:11,2024-01-08 11:40:40,3.57
5222,15935,140,2022-05-18,2022-05-18 12:21:22,2024-01-08 11:40:40,3.57
5224,15682,600,2022-05-19,2022-05-18 23:12:24,2024-01-08 11:40:40,1.0
5226,14437,52,2022-05-19,2022-05-19 02:42:08,2024-01-08 11:40:40,22.73
5227,15108,2700,2022-05-12,2022-05-19 02:59:12,2024-01-08 11:40:40,5.56
5228,15107,354,2022-05-14,2022-05-19 03:11:04,2024-01-08 11:40:40,6.06
5229,15107,709,2022-05-15,2022-05-19 03:11:42,2024-01-08 11:40:40,6.06
5244,15778,39,2022-05-20,2022-05-20 03:58:44,2024-01-08 11:40:40,5.52
5246,15772,350,2022-05-14,2022-05-20 09:19:21,2024-01-08 11:40:40,2.86
5247,15772,140,2022-05-15,2022-05-20 09:19:36,2024-01-08 11:40:40,2.86
5248,15772,210,2022-05-17,2022-05-20 09:19:48,2024-01-08 11:40:40,2.86
5249,15772,140,2022-05-20,2022-05-20 09:20:00,2024-01-08 11:40:40,2.86
5251,15772,140,2022-05-18,2022-05-20 09:20:10,2024-01-08 11:40:40,2.86
5252,15772,210,2022-05-19,2022-05-20 09:21:07,2024-01-08 11:40:40,2.86
5264,15935,300,2022-05-20,2022-05-20 13:50:58,2024-01-08 11:40:40,3.33
5265,15778,63,2022-05-21,2022-05-21 02:15:40,2024-01-08 11:40:40,5.52
5270,15778,21,2022-05-22,2022-05-22 01:53:38,2024-01-08 11:40:40,5.52
5290,14630,8,2022-05-22,2022-05-22 08:36:28,2024-01-08 11:40:40,20.83
5291,15773,1725,2022-05-22,2022-05-22 09:00:23,2024-01-08 11:40:40,8.7
5292,15813,192,2022-05-22,2022-05-22 09:17:15,2024-01-08 11:40:40,7.81
5293,15772,700,2022-05-22,2022-05-22 09:20:17,2024-01-08 11:40:40,2.86
5297,14604,12,2022-05-22,2022-05-22 10:41:25,2024-01-08 11:40:40,14.28
5298,15756,680,2022-05-19,2022-05-22 11:48:49,2024-01-08 11:40:40,5.88
5299,15756,85,2022-05-22,2022-05-22 11:48:57,2024-01-08 11:40:40,5.88
5306,15773,345,2022-05-20,2022-05-23 15:42:23,2024-01-08 11:40:40,8.7
5308,15813,500,2022-05-24,2022-05-23 23:59:48,2024-01-08 11:40:40,8.0
5309,15773,230,2022-05-23,2022-05-24 00:02:07,2024-01-08 11:40:40,8.7
5310,15813,405,2022-04-16,2022-05-24 00:08:48,2024-01-08 11:40:40,1.11
5311,15813,1000,2022-04-15,2022-05-24 00:09:17,2024-01-08 11:40:40,1.0
5312,15868,1166,2022-05-26,2022-05-24 00:09:44,2024-01-08 11:40:40,1.2
5313,15813,400,2022-04-21,2022-05-24 00:10:55,2024-01-08 11:40:40,1.0
5314,15813,300,2022-04-23,2022-05-24 00:11:13,2024-01-08 11:40:40,1.0
5315,15813,400,2022-04-25,2022-05-24 00:11:38,2024-01-08 11:40:40,1.0
5316,14437,200,2022-05-23,2022-05-24 01:33:46,2024-01-08 11:40:40,20.0
5319,15660,1,2022-05-24,2022-05-24 03:21:40,2024-01-08 11:40:40,15.38
5320,15662,8,2022-05-24,2022-05-24 03:24:05,2024-01-08 11:40:40,10.0
5322,15935,140,2022-05-23,2022-05-24 09:15:52,2024-01-08 11:40:40,2.86
5323,15935,455,2022-05-24,2022-05-24 09:16:05,2024-01-08 11:40:40,2.86
5324,15778,61,2022-05-24,2022-05-24 12:02:37,2024-01-08 11:40:40,8.13
5328,15006,667,2022-05-24,2022-05-24 12:59:12,2024-01-08 11:40:40,6.9
5332,15756,680,2022-05-24,2022-05-24 14:16:17,2024-01-08 11:40:40,5.88
5334,15682,137,2022-05-25,2022-05-25 00:51:29,2024-01-08 11:40:40,1.6
5336,15006,136,2022-05-23,2022-05-25 03:19:23,2024-01-08 11:40:40,6.62
5361,15813,375,2022-05-25,2022-05-25 08:55:09,2024-01-08 11:40:40,8.0
5363,15935,400,2022-05-25,2022-05-25 09:00:07,2024-01-08 11:40:40,2.0
5364,15769,10,2022-05-23,2022-05-25 09:53:03,2024-01-08 11:40:40,20.0
5365,15757,70,2022-05-25,2022-05-25 14:06:26,2024-01-08 11:40:40,7.09
5367,15682,89,2022-05-26,2022-05-25 23:45:20,2024-01-08 11:40:40,1.5
5368,15006,279,2022-05-26,2022-05-26 04:28:23,2024-01-08 11:40:40,7.17
5370,15772,600,2022-05-26,2022-05-26 09:51:12,2024-01-08 11:40:40,2.5
5371,15682,84,2022-05-27,2022-05-26 23:31:33,2024-01-08 11:40:40,1.67
5373,15778,61,2022-05-25,2022-05-27 01:48:15,2024-01-08 11:40:40,8.13
5374,15778,61,2022-05-26,2022-05-27 01:48:29,2024-01-08 11:40:40,8.13
5411,15006,323,2022-05-27,2022-05-27 08:12:53,2024-01-08 11:40:40,7.74
5431,15868,417,2022-05-27,2022-05-27 10:06:19,2024-01-08 11:40:40,1.2
5438,15762,436,2022-05-22,2022-05-27 12:38:32,2024-01-08 11:40:40,5.68
5439,15762,613,2022-05-23,2022-05-27 12:44:50,2024-01-08 11:40:40,5.68
5440,15762,250,2022-05-24,2022-05-27 12:51:53,2024-01-08 11:40:40,5.68
5441,15762,300,2022-05-25,2022-05-27 12:55:52,2024-01-08 11:40:40,5.68
5442,15762,253,2022-05-26,2022-05-27 12:56:59,2024-01-08 11:40:40,5.68
5443,15763,328,2022-05-22,2022-05-27 13:04:02,2024-01-08 11:40:40,5.29
5444,15763,493,2022-05-23,2022-05-27 13:09:33,2024-01-08 11:40:40,5.29
5445,15763,801,2022-05-24,2022-05-27 13:11:47,2024-01-08 11:40:40,5.29
5446,15763,500,2022-05-25,2022-05-27 13:13:20,2024-01-08 11:40:40,5.29
5447,15763,1010,2022-05-26,2022-05-27 13:14:40,2024-01-08 11:40:40,5.29
5452,15682,49,2022-05-28,2022-05-27 23:39:51,2024-01-08 11:40:40,1.82
5454,15810,1000,2022-05-28,2022-05-28 00:29:26,2024-01-08 11:40:40,2.0
5456,15015,567,2022-05-28,2022-05-28 03:16:58,2024-01-08 11:40:40,9.17
5457,15006,538,2022-05-28,2022-05-28 04:35:05,2024-01-08 11:40:40,8.0
5460,15813,150,2022-05-27,2022-05-28 15:30:05,2024-01-08 11:40:40,8.0
5461,15813,250,2022-05-28,2022-05-28 15:30:31,2024-01-08 11:40:40,8.0
5464,15682,52,2022-05-29,2022-05-28 23:15:31,2024-01-08 11:40:40,2.27
5490,15762,186,2022-05-27,2022-05-29 03:19:18,2024-01-08 11:40:40,5.68
5491,15762,277,2022-05-28,2022-05-29 03:22:24,2024-01-08 11:40:40,5.68
5526,15662,17,2022-05-30,2022-05-30 03:13:21,2024-01-08 11:40:40,12.5
5527,15005,125,2022-05-29,2022-05-30 04:58:06,2024-01-08 11:40:40,11.2
5529,15006,244,2022-05-29,2022-05-30 05:25:53,2024-01-08 11:40:40,9.43
5530,15015,1092,2022-05-29,2022-05-30 05:28:28,2024-01-08 11:40:40,9.62
5532,15015,1144,2022-05-30,2022-05-30 09:21:48,2024-01-08 11:40:40,9.62
5533,15005,445,2022-05-30,2022-05-30 09:23:23,2024-01-08 11:40:40,11.24
5535,15006,276,2022-05-30,2022-05-30 10:23:12,2024-01-08 11:40:40,9.42
5540,15682,34,2022-05-31,2022-05-30 23:44:50,2024-01-08 11:40:40,3.0
5542,15785,60,2022-05-31,2022-05-31 10:30:49,2024-01-08 11:40:40,5.0
5554,15982,166,2022-05-31,2022-05-31 15:43:06,2024-01-08 11:40:40,1.5
5555,15983,1731,2022-05-31,2022-05-31 15:43:07,2024-01-08 11:40:40,1.5
5557,15750,1425,2022-06-01,2022-06-01 01:37:33,2024-01-08 11:40:40,3.51
5558,15750,1425,2022-05-31,2022-06-01 01:38:03,2024-01-08 11:40:40,3.51
5559,15005,293,2022-05-31,2022-06-01 03:29:38,2024-01-08 11:40:40,11.6
5560,15006,515,2022-05-31,2022-06-01 03:40:27,2024-01-08 11:40:40,9.71
5561,15015,1313,2022-05-31,2022-06-01 04:40:19,2024-01-08 11:40:40,9.9
5569,15810,399,2022-05-29,2022-06-01 13:23:18,2024-01-08 11:40:40,3.0
5575,15660,1,2022-06-02,2022-06-02 04:16:39,2024-01-08 11:40:40,20.0
5576,15662,14,2022-06-02,2022-06-02 04:18:49,2024-01-08 11:40:40,12.82
5577,15015,1196,2022-06-01,2022-06-02 08:03:32,2024-01-08 11:40:40,10.2
5578,15005,462,2022-06-01,2022-06-02 08:05:51,2024-01-08 11:40:40,11.9
5579,15006,170,2022-06-01,2022-06-02 08:07:25,2024-01-08 11:40:40,10.0
5580,15756,520,2022-06-02,2022-06-02 12:52:00,2024-01-08 11:40:40,7.69
5581,15756,975,2022-06-01,2022-06-02 12:53:35,2024-01-08 11:40:40,7.69
5582,15789,450,2022-06-02,2022-06-02 13:52:24,2024-01-08 11:40:40,3.33
5585,15778,128,2022-05-29,2022-06-03 00:25:04,2024-01-08 11:40:40,7.81
5586,15778,128,2022-05-29,2022-06-03 00:25:04,2024-01-08 11:40:40,7.81
5587,15778,128,2022-05-30,2022-06-03 00:25:35,2024-01-08 11:40:40,7.81
5588,15778,128,2022-05-31,2022-06-03 00:25:55,2024-01-08 11:40:40,7.81
5592,15778,128,2022-06-01,2022-06-03 00:26:16,2024-01-08 11:40:40,7.81
5593,15778,128,2022-06-02,2022-06-03 00:26:35,2024-01-08 11:40:40,7.81
5596,15005,156,2022-06-02,2022-06-03 04:01:37,2024-01-08 11:40:40,12.18
5597,15006,185,2022-06-02,2022-06-03 04:11:23,2024-01-08 11:40:40,10.27
5598,15015,1325,2022-06-02,2022-06-03 04:25:38,2024-01-08 11:40:40,10.42
5604,14604,120,2022-06-03,2022-06-03 09:31:41,2024-01-08 11:40:40,20.0
5605,14604,20,2022-06-01,2022-06-03 09:32:24,2024-01-08 11:40:40,20.0
5613,15491,4164,2022-06-03,2022-06-04 00:57:38,2024-01-08 11:40:40,1.2
5614,15789,390,2022-06-04,2022-06-04 01:39:56,2024-01-08 11:40:40,3.33
5616,15005,200,2022-06-03,2022-06-04 03:11:42,2024-01-08 11:40:40,12.5
5617,15006,151,2022-06-03,2022-06-04 03:30:36,2024-01-08 11:40:40,10.6
5618,15015,968,2022-06-03,2022-06-04 03:39:49,2024-01-08 11:40:40,10.74
5621,15778,125,2022-06-04,2022-06-04 08:18:50,2024-01-08 11:40:40,8.0
5622,15783,18000,2022-05-22,2022-06-04 22:32:15,2024-01-08 11:40:40,6.67
5624,15783,9000,2022-06-01,2022-06-04 22:35:52,2024-01-08 11:40:40,6.67
5625,15682,47,2022-06-05,2022-06-05 00:18:28,2024-01-08 11:40:40,3.33
5628,15789,1110,2022-06-05,2022-06-05 00:32:20,2024-01-08 11:40:40,3.33
5629,15942,114,2022-06-05,2022-06-05 00:35:43,2024-01-08 11:40:40,2.62
5630,15015,630,2022-06-04,2022-06-05 04:00:06,2024-01-08 11:40:40,11.11
5631,15005,172,2022-06-04,2022-06-05 04:02:47,2024-01-08 11:40:40,12.79
5637,15006,83,2022-06-04,2022-06-05 04:23:36,2024-01-08 11:40:40,10.84
5653,15942,45,2022-06-05,2022-06-05 08:58:02,2024-01-08 11:40:40,3.33
5655,15682,138,2022-06-05,2022-06-05 10:34:44,2024-01-08 11:40:40,4.35
5660,15935,487,2022-06-01,2022-06-05 13:49:11,2024-01-08 11:40:40,3.83
5661,15935,405,2022-06-02,2022-06-05 13:49:56,2024-01-08 11:40:40,4.65
5662,15935,2389,2022-06-03,2022-06-05 13:50:53,2024-01-08 11:40:40,4.76
5663,15935,1632,2022-06-04,2022-06-05 13:51:38,2024-01-08 11:40:40,4.9
5664,15935,510,2022-06-05,2022-06-05 13:53:52,2024-01-08 11:40:40,4.9
5666,15682,34,2022-06-06,2022-06-06 00:37:28,2024-01-08 11:40:40,5.0
5677,14604,337,2022-06-05,2022-06-06 07:46:31,2024-01-08 11:40:40,20.0
5678,15015,546,2022-06-05,2022-06-06 07:55:37,2024-01-08 11:40:40,11.36
5680,15005,358,2022-06-05,2022-06-06 07:57:17,2024-01-08 11:40:40,13.13
5681,15006,116,2022-06-05,2022-06-06 07:59:10,2024-01-08 11:40:40,11.21
5682,14604,442,2022-06-06,2022-06-06 12:55:53,2024-01-08 11:40:40,20.0
5690,15935,612,2022-06-06,2022-06-06 14:15:48,2024-01-08 11:40:40,4.9
5691,15756,239,2022-06-06,2022-06-06 14:34:02,2024-01-08 11:40:40,10.42
5692,15756,144,2022-06-05,2022-06-06 14:34:02,2024-01-08 11:40:40,10.42
5693,15756,495,2022-06-03,2022-06-06 14:39:18,2024-01-08 11:40:40,10.1
5699,15682,69,2022-06-07,2022-06-07 00:19:27,2024-01-08 11:40:40,4.35
5703,15005,270,2022-06-06,2022-06-07 02:34:40,2024-01-08 11:40:40,14.44
5704,15006,150,2022-06-06,2022-06-07 03:36:41,2024-01-08 11:40:40,12.0
5706,15015,843,2022-06-06,2022-06-07 04:08:06,2024-01-08 11:40:40,12.81
5708,16064,2500,2022-06-07,2022-06-07 08:41:17,2024-01-08 11:40:40,2.0
